x	y	g
3,907388881	13,62246543	699,73
2,767427228	12,89610693	433,37
2,625198782	13,57059961	897,9
3,563768507	13,41957955	863,82
1,271261054	13,43801042	592,06
3,45436462	14,30597959	345,72
2,472450319	14,17314735	769
3,487959129	15,11671905	689,02
1,820933979	14,45964003	333,06
1,268859302	13,9381886	377,65
2,95756445	14,47802412	342,25
1,533850998	14,04188212	590,98
3,576809674	13,41054183	764,3
1,663388212	14,42732029	500,49
1,474455125	14,40322231	970,08
3,852676011	14,37784259	826,18
2,275124112	12,85219453	373,5
1,575250115	14,05355992	942,07
4,00097642	13,97932522	896,28
1,70005516	11,98066277	377,9
2,236327802	14,62297717	785,98
2,23599433	13,80594648	713,11
4,251590977	12,97902933	706,23
3,609211767	13,02620792	831,23
2,761829033	14,16899709	697,57
2,89185863	13,63652653	657,49
4,39229112	14,46415725	511,91
3,766077458	13,19661457	781,59
3,541868924	14,04538379	564,16
3,136638451	14,23868624	453,79
2,016275796	13,94427195	451,72
1,733687695	15,79121255	832,38
1,574803679	13,80965955	663,84
2,055506395	13,56631189	455,52
2,667928006	11,84578761	456,75
4,482506539	14,06822388	553,57
2,420341956	13,61465427	380,9
3,756070766	14,96125486	713,9
2,881628552	15,18728466	720,07
5,68345998	13,88423254	679,72
3,84896401	13,11409539	847,86
2,902140097	14,9373525	699,78
2,621120378	13,34122754	431,53
2,750176177	11,82226375	825,64
4,536740437	14,12526899	796,79
4,460980415	14,6522496	331,08
0,84919934	14,9248292	322,42
4,232514574	12,88762363	385,43
2,017654818	13,64855956	973,69
4,335554861	14,03228742	674,85
0,952514138	13,77574276	685,39
3,37703438	13,92734778	408,17
4,500615186	14,37778914	332,8
4,419865865	13,99809214	803,37
1,742081856	13,28471394	816,62
3,764623002	13,52150872	437,71
2,798943988	14,30416168	399,49
1,662860108	14,43303906	804,74
4,424696662	14,00892278	348,37
1,932253462	14,54089704	975,22
3,784380862	13,93752556	376,3
3,039865821	13,67135149	354,91
3,155589315	14,3040128	702,76
4,866662508	13,54963117	915,85
2,034847086	13,63088313	710,89
3,200222337	13,21814918	856,76
2,061096982	14,49262227	674,83
0,628990149	14,98032496	563,12
0,717052018	14,32520106	995,17
4,7035046	13,4817008	347,02
2,555171928	13,85934075	330,71
2,437294501	13,45955512	566,12
0,245223794	14,66544522	949,4
4,6134431	13,43023016	702,42
1,635799811	14,75922553	685,53
1,779731168	14,01086143	604,31
3,193862932	14,63000035	402,56
4,512824441	15,54618814	821,11
2,666041413	13,56301668	323,91
1,7777677	14,56129127	794,31
0,651138625	13,87200353	378,08
3,985252457	14,0105999	872,45
1,500808534	14,20384066	581,02
4,528773421	12,76972688	768,17
3,406146993	15,2324836	690,85
4,419096929	12,5771706	695,22
1,372240048	14,38586338	417,12
2,263064578	14,58192778	782,01
0,713120867	14,37888742	737,66
4,643912945	12,37333665	772,19
-0,080262398	14,62996226	751,92
-1,184621402	13,95744597	336,15
5,423187903	14,38197322	854,7
2,464862409	14,25721549	388,78
3,451254387	13,23477688	741,84
3,437144448	13,72761812	349,98
3,275363267	13,26627992	848,51
2,966709851	15,32152627	737,8
3,361795476	14,04217473	690,97
1,810848028	14,53735303	738,74
1,872480143	14,63079379	587,45
0,807382911	13,83556986	869,1
0,842533162	13,8470319	482,22
3,280216442	13,53705618	512,92
2,987998037	13,60285402	984,63
1,706642444	13,4427415	833,93
4,621837065	13,14310179	990,75
2,965246265	14,24194613	991,48
1,701041629	14,43834201	572,39
3,451595018	14,2566727	314,81
3,639802633	15,10010368	782,39
4,184767061	13,81869278	491,28
0,481162228	14,09761327	595,64
5,054904614	13,81552965	957,86
1,88148804	14,90879766	937,52
1,31772755	14,57283456	381,93
0,81571495	14,67148223	445,96
3,929008674	14,69495524	971,67
1,025160944	14,02111474	603,72
3,197349342	13,80042656	329,27
1,784021181	14,24745741	466,7
3,898250911	13,26072454	582,74
2,267205363	13,25501731	642,17
1,995779639	14,68372473	777,65
2,025271797	15,33897886	421,83
2,976322641	13,58729468	647,44
2,660419487	14,55560826	854,54
5,149086814	13,92221354	467,49
4,180408828	13,28230444	880,58
3,017648388	13,34181176	759,55
-1,020000366	15,03723948	551,04
1,192304707	14,04796293	632,02
2,382435757	14,10198752	503,22
2,454979875	14,05552854	720,69
2,108810738	14,26881888	745,98
3,576536818	14,08885782	930,66
4,962070168	13,61551863	481,3
1,728043955	13,70391228	506,83
1,509571924	14,97706069	638,41
1,937786879	14,08749037	801,71
4,235478161	13,0210493	373,5
4,15433441	14,24830558	624,54
5,373007491	14,55030829	516,89
3,580780212	13,96588361	502,56
3,316669453	13,64398573	827,48
3,589590861	14,0085222	967,88
1,252482908	13,55238367	887,84
4,138705435	13,60043221	560,36
0,964378624	13,98576697	364,37
4,831641083	14,31048616	799,97
3,395518531	13,99524757	474,39
0,102082942	14,56542499	634,66
2,282683674	14,59512698	563,19
3,59691849	12,81449572	827,15
3,686732458	14,83525596	507,34
4,301599761	13,00157167	983,49
4,065124067	13,38910753	771,75
4,684537093	13,91463283	546,03
3,878516283	13,97479636	698,78
1,192330771	14,17392276	830,84
2,319535998	14,07771642	410,1
3,240968787	14,39151477	328,4
4,8073503	14,22620383	879,04
2,211897323	13,93470733	423,3
3,122563108	14,40286511	771,02
4,450767874	14,3249666	950,94
4,76990225	13,75384202	623,91
2,376756527	13,09172495	511,29
1,263072074	15,08612986	512,42
3,200105685	13,66412438	833,06
0,706146407	14,77826631	927,12
4,295365621	13,15701298	883,56
2,675704335	12,3447857	311,76
2,529634218	14,54927545	652,27
3,001114645	15,22441435	988,77
1,365730339	15,21069898	801,34
2,840433085	14,59477421	491,98
2,893756188	12,81522431	959,59
4,067009058	14,71381351	487,93
1,087291641	13,94975932	302,19
2,356605157	13,05812076	485,81
4,24416405	13,99020175	552,15
0,189607494	13,79268703	369,46
1,492482553	13,78250355	584,67
2,803242154	12,87432304	922,64
1,664955718	14,43862586	941,71
2,238487081	15,03007601	618,93
4,914149715	13,48836731	988,35
2,743785989	13,52157669	460,33
2,074953401	13,91574362	401,57
1,598612321	13,7024398	522,22
1,9054823	13,64489159	899,69
4,538656021	14,1313816	427,6
2,973691701	14,45146547	495,47
1,977747861	14,81477413	563,54
1,225326079	13,57493447	530,43
3,258940928	15,32902455	311,39
2,320565505	14,69620981	881,18
2,117652824	13,448008	428,77
3,584815652	14,04226559	752,89
3,39328225	13,99144294	846,96
4,339522374	14,18620904	645,28
4,952013833	13,84173059	458,85
4,335298225	14,5626449	725,66
3,99511143	13,34250202	414,88
2,232081343	15,29198063	456,5
2,833565608	13,45329453	820,6
1,167473967	14,2513115	777,49
4,36912763	13,79828554	599,28
2,413328349	14,46790993	765,71
3,142688413	14,70244431	802
0,55931509	13,42294242	866,69
3,925273005	13,8059673	867,09
2,334240939	13,42341561	394,98
4,44155877	13,59511391	531,9
1,730406834	14,17939314	311,48
3,020705268	13,46291055	668,14
1,778426263	14,01042023	441,5
4,129404845	14,8331276	417,01
5,188582884	14,70505353	832,79
2,176385393	14,41681356	513,69
1,735177053	14,56197963	728,94
2,554250431	14,38871186	414,72
2,315193018	14,26026622	687,11
3,767459731	14,15476756	846,26
4,122646873	13,86097461	373,74
2,155378034	14,33399117	474,29
2,330740744	13,9323212	886,9
0,669297515	14,50893302	707,85
0,7142327	14,57946232	719,11
5,450185499	14,3023452	565,65
3,756471	14,62885272	443,32
2,04837724	15,26393952	511,09
3,553773326	13,01825527	485,85
0,818938954	14,40854289	479,57
4,257821732	13,69793029	533,82
4,094572726	14,01253619	474,47
2,686357793	14,84923864	631,49
1,596671885	13,02310916	605,36
2,956737424	14,14248295	319,9
3,538181424	13,24324048	635,04
2,443862646	14,29434733	313,5
2,497083921	14,6551267	888,61
3,813100174	14,17979693	924,72
3,66489966	13,4113343	714,74
0,585863919	15,01328706	836,72
3,305230797	15,07645706	868,81
5,138322399	13,59114048	333,96
2,999061146	13,60412852	924,64
2,598148051	14,42909331	384,73
4,405211623	14,08978655	463,83
2,964683071	15,094454	753,77
3,924186119	13,02870841	505,49
3,001139409	14,76684657	586,96
1,569608073	14,1500887	534,18
1,279228893	14,79636848	335,38
2,375843443	15,68161509	977,11
2,115109618	14,86077754	827,85
4,575121369	14,21646671	797,74
0,623894364	15,46205858	336,51
5,051148238	14,01019509	428,83
3,142599108	14,27993071	589,77
0,480206736	15,15047857	851,45
3,202631297	14,69224906	329,14
3,464874479	13,61712443	427,23
4,20379294	14,1738711	734,04
5,050525526	13,19701541	734,91
3,268281308	15,14112277	711,37
4,343407067	13,76130411	594,08
2,884028658	14,03938095	800,39
2,157484872	14,00957127	581,63
3,116063522	13,96808544	775,32
4,531323768	14,99804025	963,37
4,720019004	14,11907943	968,01
4,513372388	13,0324941	649,24
2,045198352	13,56712407	850,58
3,567969747	14,81554259	429,13
4,113077818	14,89275777	898,32
4,676151037	14,05745761	935,01
2,268448834	14,55279476	874,01
2,328593635	13,39206365	674,32
2,979514454	14,39870335	820,08
2,447895331	14,0025708	418,09
4,910884138	14,73214876	411,5
2,995075106	13,43422832	941,8
2,478230102	14,42611358	379,8
1,340661449	14,13198527	865,06
4,633851296	14,26832495	624,98
3,811431518	13,38481685	892,36
4,161811711	14,42167895	744,76
1,787019905	14,23044871	481,59
3,633857361	13,41637411	547,25
0,698780835	14,25623403	683,09
4,56117351	13,43071275	490,47
3,218702543	13,86084543	644,86
6,488835203	13,3581931	322
3,193215945	14,56442377	706,58
5,334852487	14,51179787	751,64
2,444492938	14,58159658	797,31
4,552304924	13,09100964	484,17
3,687307644	13,8151438	675,48
3,035270068	13,37080335	301,23
0,790282734	13,82605782	857,99
3,161852195	14,17675387	641,53
2,621328149	15,62214264	502,05
3,334880706	12,41410304	801,73
1,989570495	14,28384486	781,2
3,175453639	14,45500928	552,76
5,03715252	13,3440338	338,07
4,331999265	13,60747144	373,85
2,910306909	14,35992923	317,96
3,388554254	13,22818169	665,57
1,627678215	13,32390822	907,89
3,738595984	14,29617459	529,35
1,870726934	13,45692064	403,13
3,943813257	13,73846183	886,21
1,709546496	13,47777263	516,02
2,422582612	13,74227289	712,91
4,505532249	14,6228834	815,05
3,590638712	14,832433	593,12
1,060727595	13,82014372	563,58
1,65573225	14,28116506	805,5
2,666321883	14,43829923	732,01
1,990552845	13,79375971	905,56
3,982979985	13,55790033	671,13
3,038516676	14,36842291	401,11
4,897713957	13,35682536	548,07
4,847453084	13,59441889	336,44
0,210572526	13,0588868	453,18
4,072250138	13,62442895	673,94
0,863885508	14,28518212	924,5
2,095601978	14,81450494	846,5
3,205987243	14,16311415	641,82
3,193664506	13,72472495	937,78
1,155071224	14,70457743	628,73
-0,522409516	13,81665543	697,5
3,807129978	13,2248422	466,95
4,535498868	13,32665791	708,96
2,095632819	13,56652376	956,1
2,566915176	13,68584857	326,34
1,623179777	14,95497943	377,41
4,600803183	13,83051168	692,39
1,585472374	12,79954177	411,89
7,576307099	13,15399686	475,76
1,527051165	14,69016148	738,87
2,509498098	12,93826469	940,03
5,248425032	13,11207895	577,81
2,873286361	14,02136041	998,33
1,654195672	13,39744077	506,85
2,691724244	14,51552341	733,46
3,510542199	14,73365212	823,46
1,696685403	14,33000694	635,24
4,652385669	13,62184072	892,54
4,919391959	12,93625237	677,61
2,683986932	13,45139891	402,19
1,13856409	13,74647547	555,11
3,641786534	13,11262788	965,4
2,125382091	15,11606283	822,51
4,665714054	14,2624552	535,91
3,101388922	13,87150844	425,85
1,368789507	14,85350995	928,08
3,329512258	15,41359735	450,42
2,430336797	13,26244276	849,63
3,929949358	13,6206211	859,39
3,058469	14,99492309	720,75
4,300201533	13,62163592	535,8
2,417325995	13,71046124	917,81
2,763937766	15,55085539	886,13
1,816849518	13,68523842	638,88
3,671204781	13,36669972	477,95
1,233044889	14,45995087	461,51
2,855967575	13,49900742	397,33
4,08105412	13,80297901	346,81
3,918166457	14,10869593	883,76
3,390291343	13,91113872	860,08
3,575932433	14,54329949	480,68
5,119776302	13,74247898	393,5
1,651329124	15,06781265	387,62
2,504643501	13,60339816	807,69
2,459795613	14,73406531	849,95
1,085664992	14,04746878	559,67
2,872206701	14,75257917	589,94
2,429418629	14,15610466	654,09
3,686131278	13,09877262	803,95
2,331508684	13,80994164	964,72
2,704772363	15,47515882	676,39
2,447027165	13,51302022	583,88
3,070182187	13,62985065	731,43
1,153949697	13,83705368	857,98
2,123693055	14,44668562	499,94
4,056532921	13,52010562	322,71
1,663994687	14,33121389	323,7
2,847272874	13,86194573	803,27
5,106267721	12,75124617	860,83
3,034802113	12,35009221	780,88
2,827676145	14,22324227	665,84
3,472286756	14,891088	915,81
2,95651173	14,1696513	431,95
1,677439854	14,36699667	405,5
3,495064981	13,27592185	945,5
4,344137666	14,11276887	624,83
3,972351268	14,18364172	993,23
4,128659013	14,23012367	357,82
2,593451671	14,22803813	787,07
4,458710932	13,87363276	973,98
2,482098969	13,39646687	702,01
4,252434906	13,921272	331,95
3,577975734	13,24247428	997,23
0,88696723	13,17115067	963,26
3,513582658	13,8908742	961,07
4,036117502	13,82918123	502,74
3,171716851	14,38204761	397,25
2,828788499	14,45237507	336,18
2,013823048	13,72320951	418,2
3,621935704	13,4234177	486,69
4,104047953	13,91638819	543,96
4,679015191	12,65620737	518,64
4,597494902	14,27436228	496,51
1,766357939	15,163609	706,43
1,705932166	14,66425966	558,5
2,545650015	14,64142331	709,51
4,10329153	14,6034151	532,41
0,511325558	14,83385387	794,44
2,8127974	13,93152511	630,2
2,18779256	14,13185733	615,1
2,478199264	13,44863162	982,92
2,69229153	13,48399188	541,49
2,022418026	13,76991595	661,55
2,490099822	14,33067038	920,61
3,801174839	14,02343942	446,84
5,69066893	13,94988183	788,95
1,461772207	14,0930122	628,77
2,482566305	14,43971852	898,53
1,102459841	13,91837151	716,66
3,633434912	13,84742423	662,64
2,986198142	13,8135454	586,62
1,422545178	14,36917121	986,55
1,393680506	13,99137546	772,56
0,954568009	13,43460427	654,33
2,921022101	15,71638307	785,55
2,118606392	14,04399832	797,9
5,057770063	13,88951097	819,24
3,11422776	15,10780322	428,72
3,979587296	13,84819272	341,53
2,941667885	13,93369161	736,62
3,729236624	15,16613129	470,6
2,39967073	13,63944152	375,39
1,674335706	14,74841873	736,25
1,474810842	13,30247602	932,92
1,999934816	13,42730387	506,62
2,965375168	13,96001063	768,89
5,197254689	14,24185293	719,58
2,255410202	14,92595569	566,7
4,378515634	14,45535553	306,61
3,49319301	13,79318015	428,34
4,309489035	14,55022068	813,24
2,197280022	13,87722644	589,77
3,353186116	13,63474186	539,17
3,690983794	13,37927689	831,62
2,575015526	14,14097381	757,2
3,622062968	13,32217805	669,87
2,179901469	14,21383745	454,37
0,829912337	14,55681804	430,3
5,328234617	13,84256472	987,8
2,181304071	14,14412141	606
0,230550913	14,49028596	436,51
4,136789878	13,61082285	933,88
5,073171803	12,77238426	778,96
2,867781572	15,40482443	487,71
3,620491448	14,05081189	688,55
3,120673447	13,90282156	594,91
3,800175132	13,27591755	796,69
3,918150469	12,81895684	333,07
4,585234861	13,7712588	443,22
4,74792039	13,66426875	390,84
1,281972803	13,99814912	429,86
3,809416451	14,2784324	322,49
3,563409727	14,57878204	396,36
2,743690337	13,73829222	522,52
2,769034349	14,97472883	441,92
1,409986943	14,45002207	542,19
5,298341344	14,20700383	435,3
2,328665672	13,55100312	573,65
2,430780021	14,02381694	617,6
5,406581813	13,47159074	703,12
3,386278868	12,82413529	565,87
4,917348738	13,2303675	590,94
3,182623942	13,47226809	332,82
3,09940021	13,85241483	981,83
2,382304645	13,09788114	800,91
1,505438984	13,64591351	662,67
3,211236602	13,9789685	765,82
2,160736891	13,39771352	304,76
1,215228311	14,9818719	408,69
1,724663697	14,60878056	763,63
0,043768142	14,54988865	683,53
2,703724891	13,34037259	433
2,445789731	14,11464031	369,12
3,950286414	12,52339169	526,76
2,850193359	12,42461808	659,51
5,264606372	13,37152748	548,19
1,137554669	14,09662245	372,71
4,557653021	13,61416061	930,07
2,559606434	12,99584297	912,09
3,647560347	14,54330454	724,12
5,459106675	13,69175974	313,02
3,322305918	12,79911893	532,34
4,357169408	13,23446655	313,5
1,743508462	14,22650703	919,54
4,339661075	13,64824021	774,31
3,534643446	14,79848098	489,2
3,287595825	13,07365737	600,94
3,203556486	14,47745819	497,56
1,451197188	14,06440092	856,49
3,00597352	14,71780301	731,32
2,704176511	14,92670575	594,79
3,976771024	12,87523524	749,25
2,329958917	13,93434176	419,97
3,224775788	13,97791267	442,64
4,351857839	14,59494728	695,46
3,548265892	14,49392654	772,24
1,310326463	15,05037587	958,07
5,366263629	13,16965735	488,03
3,692022839	14,13432391	957,17
2,966487957	13,36583641	517,41
2,476409868	13,63749178	852,68
2,579469472	13,90413505	460,29
3,163777942	13,32631678	660,06
3,057331338	13,63823346	590,98
2,213249435	14,3050588	790,31
2,061343725	14,68871949	616,23
1,285226902	14,95438031	809,53
3,727623995	14,75550618	565,69
1,111023994	14,073274	981,26
3,364586685	14,33922304	324,1
2,361287209	14,21316305	599,73
3,133335327	14,1515067	847,98
2,868858152	13,60804076	416,16
2,188235664	13,44900558	680,55
3,231510149	13,1995603	746,68
3,269665196	14,61702535	769,75
4,611228112	13,55965453	641,42
1,367719963	13,53827517	693,79
-0,504554464	14,39720761	420,91
3,121009586	14,5528487	422,96
5,495144001	13,77282649	631,21
4,354736142	12,58011378	502,26
4,316842678	14,48692859	674,81
2,242145241	14,64135202	307,98
3,125931437	14,35004503	952,57
3,633088563	12,5432209	675,07
3,618497325	14,97428693	778,8
4,89507227	13,50166041	333,2
1,25275415	14,25278694	324,23
1,980970476	14,09866532	975,24
1,190348713	15,19502099	932,12
1,87404342	13,24004803	990,1
3,604421719	14,21518799	924,05
2,909739961	14,24258247	774,63
3,419448677	13,43379176	629,77
4,021548705	12,99257961	876,94
0,725049601	14,34148975	847,41
3,651928474	15,50022198	936,14
2,436645983	13,58931146	910,37
3,939314691	13,85304539	404,93
2,936457079	14,30915842	564,29
3,101330768	13,46483619	859,49
3,253557579	14,28359372	768,89
3,161632785	14,39636533	543,07
1,136479087	14,77821354	459,81
1,602435198	14,45942778	578,79
2,680187228	14,38400807	820,14
3,641112072	13,79698128	640,1
3,483000124	13,84137669	392,16
3,008167854	13,90942853	307,53
0,103638739	15,65288198	411,15
2,660428721	14,24933903	333,14
1,718844377	14,52250948	582,47
3,081090886	13,74872431	569,15
5,552043891	13,13687207	850,97
2,73123965	14,07624903	509,2
2,507688434	14,71306307	342,47
3,239577713	12,99057998	975,73
3,955936652	14,05972408	646,22
4,274121823	13,2707402	798,44
3,682598074	14,13754645	592,83
6,000687174	14,62708113	954,94
0,516201245	14,48018307	545,14
4,643124202	14,36879071	366,82
3,121357853	13,72010897	683,14
2,331893101	13,64757413	405,41
0,995732047	14,84600497	598,7
2,688231862	12,81789326	824,27
3,596428601	14,49813075	826,88
4,836949149	13,79037281	370,3
3,499189631	14,6991756	901,54
4,104675638	13,17570006	901,76
1,959724584	15,43016734	986,55
2,361359921	14,99556756	968,23
2,713644406	14,22559976	727,36
1,855132802	14,32935477	791,69
1,692401028	14,20965341	991,15
4,654273269	12,95359429	876,63
1,861009553	13,94095365	502,88
4,319746642	14,26156753	725,41
2,244165611	14,47765421	541,69
4,172438317	14,75800481	857,85
3,25445879	14,12910747	732,49
3,252960794	12,53389634	838,8
4,131653122	12,60660373	356,38
3,661635108	14,10890451	912,83
3,301818341	13,64551968	361,11
2,268918781	14,130973	979,98
2,304590042	13,07665202	694,44
5,688922418	13,54469586	476,53
2,013409194	14,80171087	474,92
2,926519367	15,31093337	399,58
3,799323153	15,7949866	712,32
4,642931142	13,53833197	653,67
2,610951371	14,59986728	895,08
2,568881812	14,75167136	608,89
3,969651289	13,17342565	630,13
4,20926373	13,93885189	595,23
4,632176731	13,97575566	303,91
2,415061005	14,38071782	767,5
2,330729747	13,44654861	432,76
2,899506547	14,34560269	609,66
4,145821821	13,69275533	673,34
2,401091445	15,33542331	309,51
2,648425441	14,09572741	561,07
2,343839441	13,42799251	593,55
3,185799254	13,52130219	452,96
2,476689628	14,54468003	562,39
3,080184707	13,71119516	803,05
3,95181279	13,70217733	684,06
2,291338724	13,35491257	874,05
4,826646018	13,16517317	593,77
3,425113722	13,89977973	420,04
3,028004747	14,21945497	908,77
3,064455056	13,31163689	650,81
1,332399054	14,59601998	481,41
2,57560687	14,73291248	377,04
2,598931138	13,9653965	658,68
1,511518254	13,58329614	383,78
2,602290879	15,22247657	999,08
4,963295473	13,03296015	616,8
3,606874573	13,75697398	884,99
1,484184558	14,82200737	327,27
3,272145389	14,57022512	527,23
2,579112203	14,10735648	685,95
1,532792403	14,6893229	925,98
3,351630325	13,97164702	946,47
3,324811849	13,42019587	595,19
3,06992625	13,6337665	692,4
1,499137868	13,51654087	697,66
1,631082576	14,56135624	477,62
3,930539192	13,40094742	697,99
2,815756938	13,20123518	505,02
3,46560699	14,51532704	702,29
4,190206522	14,27347123	361,42
2,569806119	13,89267609	795,64
2,477034442	14,68162976	360,11
4,382590634	13,09329222	345,25
0,628184683	14,85081789	456,75
5,28835373	14,68871992	758,5
1,766480606	13,22485731	353,97
5,11387716	13,68603311	916,2
4,487327572	12,81573293	386,11
3,367958246	14,26111256	997,48
2,461405628	14,07109423	730,34
1,715364991	13,64874944	970,06
4,842354483	13,04551504	801,68
3,848403964	14,27113666	883,79
1,878986474	13,48228224	968,23
3,491467908	13,56510537	652,01
3,742618786	14,25266551	860,18
5,109159475	13,08123249	335,41
4,480388606	13,55556017	409,69
3,202787703	14,37781231	571,68
3,830147883	13,54355125	919,21
2,527618069	15,07338146	693,82
3,051709963	13,7486657	490,05
5,533650702	14,35723796	840,58
4,0796536	14,02522742	501,68
2,146165917	13,28470205	451,29
2,554226611	13,49143295	653,27
2,476080486	14,77125759	843,87
3,847598538	13,58153948	567,19
1,156165378	14,18746566	845,33
2,538162788	14,04161775	333,07
3,310647448	13,86101803	464,96
5,122459433	13,25933136	388,74
2,922777109	14,51657598	582,45
3,199855997	13,27813102	699,36
3,02538801	14,99769579	396,82
3,959688477	14,09666168	338,27
3,729711852	14,50104879	685,56
2,652476947	13,47870614	465,61
4,206654464	13,47689425	990,64
4,157908831	14,08388131	663,09
2,579615655	14,10376074	467,35
5,148163015	12,92332842	455,42
2,477839763	14,64682893	652,69
-0,204676976	14,8495987	697,6
3,001358819	14,58366078	404,68
2,181020533	13,17393796	905,39
3,336203156	14,12410261	601,92
1,909770114	14,23912612	893,55
2,345662928	14,51412041	897,21
1,102291367	14,5706779	832,66
1,749455707	14,61676402	939,89
3,342269059	13,76458883	793,18
0,506585143	13,67534003	817,01
3,029941022	13,6880034	680,91
2,149299348	13,26047028	451,22
0,851793163	14,78583427	691,24
3,135469703	13,60227355	968
3,856107728	14,54036045	865,23
3,429992852	14,17210412	421,12
2,565985129	14,30372275	413,06
1,29733723	14,6051905	979,1
3,261333253	14,43785594	324,18
2,959768491	13,57211408	503,17
2,535527738	14,38564456	450,54
3,693044906	15,2287391	580,79
2,170892932	13,55049298	840,4
1,893619126	13,95274106	658,45
4,202354357	14,03609736	587,46
3,67866735	13,49975094	706,34
4,621239879	14,48224119	649,89
1,038740378	13,11363967	626,75
2,463295032	15,10615089	357,3
1,337703506	15,07704787	484,19
1,328512053	14,85470963	305,23
3,680603065	13,76997348	381,69
4,161382493	14,28250901	866,31
1,377112543	15,00447749	382,66
2,788488656	14,11149096	463,92
2,543901208	13,49226392	342,94
2,291827913	14,16279456	687,29
0,848484123	13,85760718	569,82
2,479203134	14,67765326	926,44
6,759756472	13,65992948	610,28
2,035022945	13,12355639	492,5
3,342727664	13,67951786	879,91
3,335799183	14,42093108	868,5
3,108634568	13,73064514	955,62
1,928564467	14,28978624	998,48
2,067919623	14,86513901	539,54
3,458572733	14,01403387	836,69
3,738904178	14,36470723	865,31
1,77215893	13,75283974	807,1
3,039427853	13,27421339	916,86
3,656630509	14,6253847	632,5
2,989041835	13,32914915	544,35
6,308519522	13,44063957	303,92
2,572462404	13,22509471	914,55
2,443352852	14,38282706	535,88
2,168567683	13,46519138	566,4
3,903705342	13,62510668	500,2
2,865820221	15,30779856	914,16
2,393058253	14,09212183	543,68
3,391380785	13,57723738	852,63
4,282240475	14,29368075	484,27
3,798761003	13,1706201	812,55
3,746931335	14,82855295	893,89
2,917993841	13,60176409	833,66
3,141459946	14,56866573	460,97
2,268162341	14,63605924	419,02
2,543946691	15,64296613	356,19
3,119145561	14,14820659	833,81
2,769884262	13,81155105	995,76
3,33002751	13,94924177	502,79
3,777112063	13,6956919	396,27
5,479687701	13,79009432	401,31
0,683724571	14,72419891	403,37
3,509677541	14,27671999	498,82
3,762710137	13,39265318	935,45
3,598960107	13,9537235	888,76
4,170070188	14,05943558	983
3,103148195	13,23149395	678,02
2,979765479	13,48680434	422,56
3,376950116	13,96592159	788,5
3,694343886	14,71959191	455,13
3,217110536	14,27490338	855,39
5,135704968	14,06556684	727,35
2,488637598	14,15556092	647,81
4,154046631	14,1083196	725,36
3,128302055	14,23849442	900,88
2,065677733	14,88157033	443,47
2,883244141	13,86063618	617,04
4,047601994	13,94629805	723,11
2,301799597	14,64980649	991,15
3,613817514	14,20986063	869,61
5,2035148	14,43637974	802,44
0,983903219	14,18248534	349,68
3,160641858	14,10143317	976,51
2,928496321	14,22733297	874,3
2,036163504	14,1912458	610,14
2,885813705	13,73289792	658,05
2,598692161	13,0146375	300,71
3,380002111	14,08838145	964,83
4,142645716	14,51478876	581,47
4,110840959	13,88907642	856,97
4,445559741	14,51886707	543,55
1,302859211	14,74560631	397,78
3,892556518	14,08962521	462,68
2,60866363	13,8892181	735,23
2,727535732	14,41767733	512,11
2,707587037	13,31634322	375,36
2,236417946	14,27752701	339,79
2,852450517	13,84715473	592,4
1,964878863	14,24445307	505,49
2,849631533	13,69332948	953,28
4,195609951	15,01374491	687,97
1,345654494	13,57098847	317,58
1,558149194	14,82359064	896,38
0,760764815	13,98981957	862,16
2,162693399	13,44698768	616,52
1,394018571	15,17163674	857,31
3,69317648	13,24817724	655,74
1,274084603	13,96470075	348,05
1,047143346	14,15587871	670,73
3,245918664	13,48438482	789,09
3,781692773	13,84427979	603,01
2,349404839	13,87218636	684,09
1,504032613	15,09978821	914,1
1,03190574	13,8240612	676,58
2,863404003	13,15046885	642,25
3,726606319	13,39770924	925,64
3,763722782	13,69971083	958,7
0,473426011	13,68757155	450,72
2,23416361	13,59263445	474,52
2,454308359	12,63697155	406,9
3,129803592	14,82714541	773,86
4,500998908	13,87659362	635,59
2,545518689	14,23218526	776,73
3,719751229	14,92992989	317,07
3,161563535	14,11239642	998,62
2,759847583	13,83510901	608,67
1,745874894	14,47709912	619,54
-0,028530194	14,06205022	326,6
4,110387831	13,28310876	703,64
2,473675603	13,91763884	518,09
3,574611143	14,25256779	932,06
1,987968657	15,05658856	705,46
4,374034834	14,01456563	809,15
2,624282927	13,69905064	703,84
3,987972951	13,858195	902,79
3,917502916	13,53959973	574,14
2,84705537	14,47116094	926,08
2,021376752	13,61523751	955,96
2,44286806	14,61370842	915,3
4,989797035	14,31328178	400,88
3,3785561	13,89811512	642,45
3,711991478	14,46379031	319,69
3,286676148	14,17024444	904,17
4,647078532	13,24997353	776,84
3,196741846	13,67015133	628,73
3,016577301	14,53243158	618,29
2,432105451	14,71026473	313,51
2,034050069	14,41144529	656,15
5,909616266	13,80949763	617,48
1,248903339	12,71175725	522,93
1,76727915	13,53281643	631,29
2,91741228	14,03401161	441,42
4,199551372	13,49929936	967,96
3,032613958	13,17713432	573,43
3,225638286	14,43203649	757,43
2,846065459	14,843526	845,61
4,152386396	13,80806519	985,66
4,519430781	13,42142869	710,29
4,026912318	12,84764357	721,3
4,784855548	12,89024684	453,16
0,19863203	13,07731481	982,18
